entry_time,exit_time,side,reason,entry_mid,exit_mid,risk_price,gross_R,cost_R,net_R,ret_frac,instrument,or_minutes,target
2015-09-10 14:31:00+00:00,2015-09-10 19:59:00+00:00,long,time,4273.2695,4295.1365000000005,29.26000000000022,0.7473342447026666,0.036047932928912924,0.7112863117737537,0.007112863117737537,NAS100,30,2R
2015-09-11 14:00:00+00:00,2015-09-11 15:51:00+00:00,short,stop,4271.4415,4289.4285,17.98700000000008,-1.0,0.09010889823205608,-1.0901088982320561,-0.010901088982320561,NAS100,30,2R
2015-09-15 14:18:00+00:00,2015-09-15 17:31:00+00:00,long,target,4323.3994999999995,4362.146499999999,19.373499999999694,2.0,0.10756956061114581,1.8924304393888542,0.018924304393888543,NAS100,30,2R
2015-09-16 14:00:00+00:00,2015-09-16 15:21:00+00:00,short,stop,4347.168,4369.072,21.90400000000045,-1.0,0.09293208911614124,-1.0929320891161411,-0.010929320891161411,NAS100,30,2R
2015-09-17 14:03:00+00:00,2015-09-17 18:00:00+00:00,long,target,4386.598,4409.017,11.209499999999935,2.0,0.16136763727195777,1.8386323627280423,0.018386323627280425,NAS100,30,2R
2015-09-21 14:20:00+00:00,2015-09-21 16:01:00+00:00,long,stop,4358.245000000001,4338.617,19.62800000000061,-1.0,0.10862989479314929,-1.1086298947931492,-0.011086298947931492,NAS100,30,2R
2015-09-22 14:17:00+00:00,2015-09-22 19:59:00+00:00,short,time,4263.5555,4273.769,21.14599999999973,-0.48299914877518063,0.0785933766433378,-0.5615925254185185,-0.005615925254185185,NAS100,30,2R
2015-09-23 14:29:00+00:00,2015-09-23 15:54:00+00:00,long,stop,4284.0869999999995,4259.0965,24.990499999999884,-1.0,0.08258179888357615,-1.0825817988835762,-0.010825817988835763,NAS100,30,2R
2015-09-24 14:27:00+00:00,2015-09-24 18:40:00+00:00,short,stop,4212.179,4245.33,33.15099999999984,-1.0,0.04222684278000684,-1.0422268427800068,-0.010422268427800068,NAS100,30,2R
2015-09-25 14:07:00+00:00,2015-09-25 18:27:00+00:00,short,target,4287.5869999999995,4244.401999999998,21.592500000000655,2.0,0.09941335857357578,1.9005866414264243,0.019005866414264244,NAS100,30,2R
2015-09-28 14:00:00+00:00,2015-09-28 19:59:00+00:00,short,time,4167.583,4102.7119999999995,40.39850000000024,1.6057774422317588,0.05189257039246476,1.553884871839294,0.01553884871839294,NAS100,30,2R
2015-09-29 14:00:00+00:00,2015-09-29 18:52:00+00:00,long,stop,4124.648,4084.2885,40.359500000000025,-1.0,0.04948753775443202,-1.049487537754432,-0.01049487537754432,NAS100,30,2R
2015-09-30 14:09:00+00:00,2015-09-30 16:13:00+00:00,long,stop,4163.607,4135.687,27.920000000000073,-1.0,0.07508766636819462,-1.0750876663681945,-0.010750876663681946,NAS100,30,2R
2015-10-01 14:00:00+00:00,2015-10-01 19:51:00+00:00,short,stop,4142.191000000001,4188.214,46.02299999999923,-1.0,0.02851650011950594,-1.028516500119506,-0.01028516500119506,NAS100,30,2R
2015-10-02 14:16:00+00:00,2015-10-02 16:22:00+00:00,long,target,4147.9755000000005,4198.455500000002,25.24000000000069,2.0,0.0807359050118837,1.9192640949881163,0.019192640949881164,NAS100,30,2R
2015-10-05 14:00:00+00:00,2015-10-05 17:55:00+00:00,long,target,4302.3155,4327.6105,12.647500000000036,2.0,0.11061823621268992,1.88938176378731,0.018893817637873102,NAS100,30,2R
2015-10-06 14:16:00+00:00,2015-10-06 19:59:00+00:00,short,time,4310.65,4308.1955,22.452000000000226,0.10932210938890971,0.08974713833956798,0.019574971049341736,0.00019574971049341735,NAS100,30,2R
2015-10-07 14:00:00+00:00,2015-10-07 14:40:00+00:00,long,stop,4341.655500000001,4318.4715,23.184000000001106,-1.0,0.06829231549775382,-1.0682923154977537,-0.010682923154977538,NAS100,30,2R
2015-10-08 14:15:00+00:00,2015-10-08 18:31:00+00:00,short,stop,4302.2285,4319.6155,17.386999999999716,-1.0,0.1236569677057592,-1.1236569677057593,-0.011236569677057592,NAS100,30,2R
2015-10-09 14:31:00+00:00,2015-10-09 19:59:00+00:00,long,time,4365.807500000001,4368.744000000001,25.337000000001353,0.11589769901723328,0.033104846173578374,0.0827928528436549,0.000827928528436549,NAS100,30,2R
2015-10-12 14:20:00+00:00,2015-10-12 15:43:00+00:00,short,stop,4365.0935,4383.7995,18.70600000000013,-1.0,0.0927935941676461,-1.092793594167646,-0.01092793594167646,NAS100,30,2R
2015-10-13 14:02:00+00:00,2015-10-13 19:25:00+00:00,long,stop,4375.505999999999,4352.3205,23.185499999999593,-1.0,0.08584002544694032,-1.0858400254469402,-0.010858400254469403,NAS100,30,2R
2015-10-14 14:15:00+00:00,2015-10-14 16:53:00+00:00,short,stop,4351.339,4373.25,21.911000000000058,-1.0,0.08532539204052736,-1.0853253920405272,-0.010853253920405273,NAS100,30,2R
2015-10-15 14:50:00+00:00,2015-10-15 15:56:00+00:00,long,stop,4385.585,4357.925,27.659999999999854,-1.0,0.07006735448300831,-1.0700673544830084,-0.010700673544830085,NAS100,30,2R
2015-10-16 14:19:00+00:00,2015-10-16 14:47:00+00:00,short,stop,4414.3345,4427.77,13.435500000000502,-1.0,0.1567763468051,-1.1567763468051,-0.011567763468051,NAS100,30,2R
2015-10-19 14:01:00+00:00,2015-10-19 19:59:00+00:00,long,time,4442.5625,4461.4045,22.058999999999287,0.8541638333560113,0.0887620557368903,0.765401777619121,0.00765401777619121,NAS100,30,2R
2015-10-20 14:00:00+00:00,2015-10-20 15:11:00+00:00,long,stop,4457.738,4442.4355,15.302500000000691,-1.0,0.13877264695310598,-1.138772646953106,-0.01138772646953106,NAS100,30,2R
2015-10-21 14:02:00+00:00,2015-10-21 19:59:00+00:00,short,time,4445.47,4412.6630000000005,19.89599999999973,1.6489244069159747,0.09834566998391771,1.550578736932057,0.015505787369320569,NAS100,30,2R
2015-10-22 14:03:00+00:00,2015-10-22 19:59:00+00:00,long,time,4474.4205,4501.467000000001,35.927999999999884,0.7527972611890578,0.06057918107047448,0.6922180801185833,0.006922180801185833,NAS100,30,2R
2015-10-23 14:56:00+00:00,2015-10-23 17:35:00+00:00,short,stop,4599.709,4629.629,29.920000000000073,-1.0,0.04518653358957209,-1.045186533589572,-0.01045186533589572,NAS100,30,2R
2015-10-26 14:14:00+00:00,2015-10-26 14:40:00+00:00,short,stop,4607.499,4624.273999999999,16.774999999999636,-1.0,0.12743739284650055,-1.1274373928465005,-0.011274373928465005,NAS100,30,2R
2015-10-27 15:04:00+00:00,2015-10-27 19:59:00+00:00,long,time,4638.0815,4640.3675,20.8700000000008,0.10953521801628992,0.05919862470052482,0.0503365933157651,0.0005033659331576511,NAS100,30,2R
2015-10-28 14:16:00+00:00,2015-10-28 15:11:00+00:00,short,stop,4630.342000000001,4650.45,20.107999999999265,-1.0,0.12125175900139691,-1.1212517590013968,-0.011212517590013968,NAS100,30,2R
2015-10-29 14:00:00+00:00,2015-10-29 15:33:00+00:00,short,stop,4653.6345,4668.2575,14.622999999999593,-1.0,0.1476170489981577,-1.1476170489981576,-0.011476170489981577,NAS100,30,2R
2015-10-30 14:11:00+00:00,2015-10-30 19:59:00+00:00,short,time,4668.8505000000005,4650.029500000001,11.75799999999981,1.6006973975166028,0.16126721104779987,1.4394301864688028,0.014394301864688028,NAS100,30,2R
2015-11-02 15:03:00+00:00,2015-11-02 20:00:00+00:00,long,time,4670.8655,4700.68,18.412500000000364,1.6192532247114633,0.104584026748131,1.5146691979633322,0.015146691979633323,NAS100,30,2R
2015-11-03 15:17:00+00:00,2015-11-03 18:43:00+00:00,long,target,4699.1335,4725.414499999999,13.14049999999952,2.0,0.17315143050112883,1.8268485694988712,0.018268485694988713,NAS100,30,2R
2015-11-04 15:01:00+00:00,2015-11-04 20:00:00+00:00,short,time,4714.402,4719.95,22.949500000000626,-0.24174818623497782,0.09638050807206867,-0.3381286943070465,-0.0033812869430704653,NAS100,30,2R
2015-11-05 15:00:00+00:00,2015-11-05 15:10:00+00:00,long,stop,4729.407499999999,4714.4915,14.915999999999258,-1.0,0.14865987949182827,-1.1486598794918284,-0.011486598794918283,NAS100,30,2R
2015-11-06 15:01:00+00:00,2015-11-06 15:42:00+00:00,short,stop,4680.486,4708.7015,28.215500000000247,-1.0,0.06085003668196505,-1.060850036681965,-0.010608500366819651,NAS100,30,2R
2015-11-09 15:00:00+00:00,2015-11-09 16:09:00+00:00,short,target,4678.314,4648.164000000001,15.074999999999818,2.0,0.14961219170812787,1.850387808291872,0.018503878082918722,NAS100,30,2R
2015-11-10 15:22:00+00:00,2015-11-10 16:03:00+00:00,short,stop,4618.6335,4639.526,20.892499999999927,-1.0,0.0933051991145151,-1.093305199114515,-0.010933051991145151,NAS100,30,2R
2015-11-11 15:01:00+00:00,2015-11-11 16:53:00+00:00,short,stop,4638.485000000001,4656.4115,17.926499999999578,-1.0,0.10877996123058299,-1.108779961230583,-0.011087799612305832,NAS100,30,2R
