entry_time,exit_time,side,reason,entry_mid,exit_mid,risk_price,gross_R,cost_R,net_R,ret_frac,instrument,target,stop,trigger
2014-02-07 15:12:00+00:00,2014-02-07 16:15:00+00:00,short,stop,3517.955,3528.148,10.193000000000211,-1.0,0.08286736731089792,-1.082867367310898,-0.01082867367310898,NAS100,range,sneaky,c3
2014-02-10 15:04:00+00:00,2014-02-10 16:47:00+00:00,short,stop,3569.7985,3576.1005,6.302000000000135,-1.0,0.3736967474611154,-1.3736967474611155,-0.013736967474611155,NAS100,range,sneaky,c3
2014-03-05 15:01:00+00:00,2014-03-05 15:26:00+00:00,short,stop,3717.1525,3724.817,7.664499999999862,-1.0,0.3134731440407128,-1.3134731440407128,-0.013134731440407128,NAS100,range,sneaky,c3
2014-03-06 15:00:00+00:00,2014-03-06 18:55:00+00:00,short,target,3734.218,3715.3485,4.029500000000098,4.682839061918186,0.5749408537039193,4.107898208214266,0.04107898208214266,NAS100,range,sneaky,c3
2014-03-27 14:02:00+00:00,2014-03-27 19:59:00+00:00,long,time,3568.931,3562.7065000000002,23.073499999999967,-0.26976834897175617,0.11505864671592969,-0.38482699568768586,-0.0038482699568768586,NAS100,range,sneaky,c3
2014-04-02 14:12:00+00:00,2014-04-02 19:59:00+00:00,short,time,3657.6899999999996,3667.1369999999997,18.267500000000382,-0.5171479403311848,0.14675178048446383,-0.6638997208156486,-0.006638997208156487,NAS100,range,sneaky,c3
2014-04-07 14:00:00+00:00,2014-04-07 16:09:00+00:00,long,stop,3539.9455,3507.6645,32.28099999999995,-1.0,0.08462850105325126,-1.0846285010532513,-0.010846285010532513,NAS100,range,sneaky,c3
2014-04-15 14:02:00+00:00,2014-04-15 15:00:00+00:00,short,target,3493.8375,3443.1615,13.087500000000091,3.8720916905443805,0.21078648042024686,3.6613052101241337,0.036613052101241335,NAS100,range,sneaky,c3
2014-05-01 14:01:00+00:00,2014-05-01 14:07:00+00:00,short,stop,3587.243,3595.385,8.14200000000028,-1.0,0.3408594700319214,-1.3408594700319214,-0.013408594700319215,NAS100,range,sneaky,c3
2014-05-09 14:11:00+00:00,2014-05-09 19:59:00+00:00,long,time,3537.983,3554.7305,22.61999999999989,0.7403846153846165,0.1188164325817866,0.6215681828028299,0.006215681828028299,NAS100,range,sneaky,c3
2014-05-19 14:02:00+00:00,2014-05-19 14:17:00+00:00,short,stop,3589.892,3599.1245,9.232500000000073,-1.0,0.2751839068507966,-1.2751839068507966,-0.012751839068507966,NAS100,range,sneaky,c3
2014-05-28 14:01:00+00:00,2014-05-28 15:36:00+00:00,short,stop,3714.8745,3724.6425,9.768000000000029,-1.0,0.2716531590397207,-1.2716531590397206,-0.012716531590397206,NAS100,range,sneaky,c3
2014-06-04 14:00:00+00:00,2014-06-04 14:55:00+00:00,long,target,3729.8635000000004,3736.6945,14.157000000000153,0.48251748251745447,0.19619492636151512,0.2863225561559394,0.0028632255615593937,NAS100,range,sneaky,c3
2014-06-12 14:03:00+00:00,2014-06-12 14:16:00+00:00,long,stop,3794.2595,3787.281,6.978500000000167,-1.0,0.401264603066552,-1.401264603066552,-0.01401264603066552,NAS100,range,sneaky,c3
2014-06-19 14:02:00+00:00,2014-06-19 19:59:00+00:00,short,time,3799.1845000000003,3799.413,9.353999999999814,-0.02442805217016433,0.30242569034638184,-0.32685374251654614,-0.0032685374251654616,NAS100,range,sneaky,c3
2014-06-27 14:07:00+00:00,2014-06-27 15:05:00+00:00,short,stop,3825.9264999999996,3832.8050000000003,6.878500000000713,-1.0,0.13745730573524778,-1.1374573057352477,-0.011374573057352478,NAS100,range,sneaky,c3
