part,variant,window,thr,direction,H,insufficient,n,n_obs,net_sharpe,gross_sharpe,net_pf,cagr,total_return,ending_cap,max_dd,top_year,skew,ekurt,ev_mean,ev_win_rate,guard_ok,subA_sharpe,subB_sharpe,subA_end,subB_end,pct_in_btc,n_switch
2,accel,30,1.0,long,20.0,False,147,2793,0.30082474782389457,0.5247359642897739,1.0485862601942353,-0.009057865741120219,-0.07538089728255082,92461.91027174491,0.7613867752315348,0.6005827061026443,-0.1250336655546602,5.840353136043598,0.018109379307110127,0.5102040816326531,True,0.6808778516305166,-0.33047232395479836,228236.27944567133,30904.50504114089,,
2,accel,30,1.0,short,5.0,False,424,1696,-1.6347134336309037,-0.5755611850349038,0.7739004956945632,-0.4803307844093454,-0.996521760228908,347.8239771091932,0.9968126891424433,,0.08142201610586129,5.861955735750948,-0.004119164497575878,0.4834905660377358,True,-1.5934942878445884,-1.7693163791403483,3812.1126724913893,9124.178821343063,,
2,accel,30,1.0,short,20.0,False,147,2793,-0.7480640130463619,-0.5247359642897739,0.8887574740691667,-0.44840751102380483,-0.9940504130506798,594.958694932027,0.9976456859377386,,0.14846810828336995,5.887446505211038,-0.018109379307110127,0.4897959183673469,True,-0.9146721260175212,-0.42602771548523094,2923.1218951130577,25582.052598341215,,
2,accel,30,1.5,long,5.0,False,306,1224,-0.5160365894648079,0.548403024272973,0.9211936523807288,-0.18137331779514754,-0.8216042067960166,17839.579320398334,0.8570726547767303,,-0.04639070580011554,7.216788164195204,0.003910439472648287,0.5359477124183006,True,0.047761165071285784,-1.3516231455454695,68076.75606291996,26205.096059380547,,
2,accel,30,1.5,long,20.0,False,127,2413,0.024777988700925502,0.25279402834882014,1.0038801369543577,-0.12562308245872655,-0.684302524596685,31569.7475403315,0.8229206855634995,3.1963116049185487,-0.199519074392722,5.3504361634411595,0.00877763515386642,0.5118110236220472,True,0.2272887668601633,-0.23045334628559663,74995.60196610137,42095.465217548575,,
2,accel,30,1.5,short,5.0,False,306,1224,-1.6057802611387648,-0.548403024272973,0.7755853004189637,-0.37233030443807347,-0.9818948493547697,1810.515064523035,0.9877429374272609,,0.16496116043267683,7.208224122356588,-0.003910439472648287,0.46405228758169936,True,-1.1509589647445726,-2.3243993095759716,15940.391616536184,11358.033780329744,,
2,accel,30,1.5,short,20.0,False,127,2413,-0.48034073465371335,-0.25279402834882014,0.9277030156217332,-0.31048887216981,-0.9589522354105356,4104.776458946431,0.9834722639496276,,0.21554655436484277,5.372412337520775,-0.00877763515386642,0.4881889763779528,True,-0.4773878369941115,-0.49683275563693446,15660.298548340723,26211.355079059824,,
2,accel,30,2.0,long,5.0,False,110,440,-0.29210807772924763,0.6874319155908686,0.9543243640029562,-0.05510129266327124,-0.3782049950207492,62179.50049792508,0.5389931364236754,,-0.7803406660370295,11.373248100021515,0.005107740053197416,0.5727272727272728,True,0.46434165587985726,-1.7705635972911538,104565.33968535886,59464.73342412087,,
2,accel,30,2.0,long,20.0,False,71,1349,0.30740840124354235,0.52980698800982,1.049680239215758,-0.00034340599563909,-0.002818029774422026,99718.1970225578,0.6593020493114612,0.859993643172866,-0.12262977176358675,7.135556219268016,0.01802478999172481,0.4788732394366197,True,0.772621587465032,-0.4268423379934598,180767.7650460011,55163.70520882513,,
2,accel,30,2.0,short,5.0,False,110,440,-1.6629175183255513,-0.6874319155908686,0.7670286700122043,-0.16607157817865215,-0.7818280390829007,21817.19609170993,0.8217698153737397,,0.9079757117342984,11.773269868764533,-0.005107740053197416,0.42727272727272725,True,-1.4913050576129518,-2.0612828303047768,39775.164470321884,54851.30327490858,,
2,accel,30,2.0,short,20.0,False,71,1349,-0.7516072676730946,-0.52980698800982,0.8881324630163648,-0.25311236638687795,-0.9090864732316755,9091.352676832452,0.954171099922369,,0.14803785760268434,7.224783191803258,-0.01802478999172481,0.5211267605633803,True,-1.0176839054721782,-0.3424619348689357,15288.928234188426,59463.63628356086,,
2,accel,60,1.0,long,5.0,False,367,1468,-0.24706417001960534,0.8016855572934708,0.9610785289892942,-0.15439524021577333,-0.7642382835604586,23576.171643954134,0.8958535828477711,,0.02002282302020415,6.4605222228664285,0.005630530457557639,0.5204359673024523,True,0.7248461617473464,-1.6505919843601888,166551.83029424757,14155.4563539182,,
2,accel,60,1.0,long,20.0,False,132,2508,0.05523409125270688,0.27888806623577383,1.0087599511865568,-0.11942885877831977,-0.6666658834576199,33333.41165423801,0.8591174631365769,1.701323923731608,-0.1440810306224416,6.23366484802883,0.010612824149962227,0.44696969696969696,True,0.40211980430202965,-0.27056702133926325,107329.39175286611,40772.07489802729,,
2,accel,60,1.0,short,5.0,False,367,1468,-1.8447256926219227,-0.8016855572934708,0.7437785905117995,-0.4745261217452722,-0.9960892148203964,391.07851796036294,0.9971855126099123,,0.03915281121221766,6.508889566775391,-0.005630530457557639,0.47956403269754766,True,-1.8360744957895765,-1.9407440776790834,3844.082401502732,10173.520677066705,,
2,accel,60,1.0,short,20.0,False,132,2508,-0.5020207542428684,-0.27888806623577383,0.9238113040765047,-0.33092284504182123,-0.9689202494417063,3107.9750558293695,0.9860476383112716,,0.15852339105492705,6.248490741246265,-0.010612824149962227,0.553030303030303,True,-0.636776162923957,-0.4959129782552307,8429.919293146068,27218.1188195788,,
2,accel,60,1.5,long,5.0,False,178,712,0.28403491884316945,1.2004892225611767,1.047338356762955,-0.009681710756219375,-0.07957392022171006,92042.607977829,0.657909835957335,1.6408542541198015,-0.05359660519789596,7.204403208655677,0.009169431155315346,0.5337078651685393,True,1.0076892247828735,-0.9694326824155294,164871.9050256144,55826.73892409339,,
2,accel,60,1.5,long,20.0,False,92,1748,0.4811902589332917,0.6965367624265059,1.0781764849172035,0.05747127699185661,0.6137492443708354,161374.92443708354,0.6889381881326234,0.659176339977924,-0.22760002152203906,6.137099190437997,0.025285020346546627,0.5,True,0.9783161291326861,-0.22362822166113233,293802.8820033896,54926.25645354342,,
2,accel,60,1.5,short,5.0,False,178,712,-2.109749676022489,-1.2004892225611767,0.7087557188161285,-0.32190530629850445,-0.9635162465570248,3648.3753442975176,0.966008518447598,,0.08948925887717722,7.313794512229601,-0.009169431155315346,0.46629213483146065,True,-2.0253180712345253,-2.379381606964793,13084.86916387672,27882.39835343218,,
2,accel,60,1.5,short,20.0,False,92,1748,-0.9110354798530652,-0.6965367624265059,0.8671358039693432,-0.3608280702959723,-0.9783573486500547,2164.2651349945227,0.9861281429796354,,0.25046038566619605,6.185068643557173,-0.025285020346546627,0.5,True,-1.2112850242022573,-0.5113978716824279,5616.754114657257,38532.310491334334,,
2,accel,60,2.0,long,5.0,False,57,228,-1.2314280838519789,-0.19965580667613464,0.8262997142879853,-0.06922456562870483,-0.45741549592892794,54258.45040710721,0.6213853268612918,,0.4392766119874286,2.970811037736512,-0.0013774070085167517,0.47368421052631576,True,-1.4743258886601405,-1.0597821202484194,72969.1136197669,74358.10538941353,,
2,accel,60,2.0,long,20.0,False,46,874,0.05474996008847737,0.2560096301494803,1.0088278208725792,-0.05383075443391672,-0.37741721900489644,62258.27809951035,0.7703818312094977,2.218500308539112,-0.21123242221329572,5.173168254969145,0.008807671851341558,0.5,True,-0.10696649987768453,0.1998894078778802,66779.57531577192,93229.52086040948,,
